0.1	0.1	0.6078429778867199
0.1	0.2	0.6078429778870068
0.1	0.30000000000000004	0.6078429778868799
0.1	0.4	0.6078429777759112
0.1	0.5	0.6078429632707727
0.1	0.6	0.6078426049854525
0.1	0.7	0.6078392456316122
0.1	0.7999999999999999	0.6078221372564937
0.1	0.8999999999999999	0.6077640393460303
0.1	0.9999999999999999	0.6076149548986419
0.1	1.0999999999999999	0.6073018183103537
0.1	1.2	0.6067341128215881
0.1	1.3	0.6058127333186495
0.1	1.4000000000000001	0.6044390844847861
0.1	1.5000000000000002	0.6025224273476406
0.1	1.6000000000000003	0.5999847099212332
0.1	1.7000000000000004	0.5967629782771879
0.1	1.8000000000000005	0.5928098819760916
0.1	1.9000000000000006	0.5880928860924779
0.1	2.0000000000000004	0.5825927309943985
0.1	2.1000000000000005	0.5763015490116371
0.1	2.2000000000000006	0.5692209141451399
0.1	2.3000000000000007	0.5613599921812801
0.1	2.400000000000001	0.5527338795710479
0.1	2.500000000000001	0.5433621668272895
0.1	2.600000000000001	0.5332677299143597
0.1	2.700000000000001	0.5224757350286144
0.1	2.800000000000001	0.5110128334685068
0.1	2.9000000000000012	0.4989065479319192
0.1	3.0000000000000013	0.48618465840363895
0.1	3.1000000000000014	0.47287497968632425
0.1	3.2000000000000015	0.45900495381527534
0.1	3.3000000000000016	0.4446014572610376
0.1	3.4000000000000017	0.42969064035391397
0.1	3.5000000000000018	0.41429781447006137
0.1	3.600000000000002	0.3984473768150181
0.1	3.700000000000002	0.38216276455614884
0.1	3.800000000000002	0.3654664316660495
0.1	3.900000000000002	0.34837984316334275
0.1	4.000000000000002	0.3309234825090395
0.1	4.100000000000001	0.3131168688094945
0.1	4.200000000000001	0.2949785811614031
0.1	4.300000000000001	0.27652628807424817
0.1	4.4	0.25777678031630197
0.1	4.5	0.23874427834344394
0.1	4.6	0.21944910652168584
0.1	4.699999999999999	0.1999004537707933
0.1	4.799999999999999	0.18011368612638673
0.1	4.899999999999999	0.16010174472675087
0.1	4.999999999999998	0.1398769085588291
0.1	5.099999999999998	0.11945082853475766
0.1	5.1999999999999975	0.09883456034475506
0.1	5.299999999999997	0.07803859601967171
0.1	5.399999999999997	0.05707289426438161
0.1	5.4999999999999964	0.03594691012309332
0.1	5.599999999999996	0.014669632477645536
0.1	5.699999999999996	0.003366160477721082
0.1	5.799999999999995	0.013937179290217582
0.1	5.899999999999995	0.02432865152268522
0.1	5.999999999999995	0.034543755498588805
0.1	6.099999999999994	0.04458872139144723
0.1	6.199999999999994	0.054475948333132594
0.1	6.299999999999994	0.06420080500759777
0.1	6.399999999999993	0.07377252647900254
0.1	6.499999999999993	0.08319649694891275
0.1	6.5999999999999925	0.0924725666999274
0.1	6.699999999999992	0.10161737224377285
0.1	6.799999999999992	0.11062552541580954
0.1	6.8999999999999915	0.11949514829466316
0.1	6.999999999999991	0.1282428401029518
0.1	7.099999999999991	0.13686463368650498
0.1	7.19999999999999	0.145366284185757
0.1	7.29999999999999	0.15375535831093728
0.1	7.39999999999999	0.16202182983980265
0.1	7.499999999999989	0.17018366126039025
0.1	7.599999999999989	0.1782273745406754
0.1	7.699999999999989	0.1861751425140168
0.1	7.799999999999988	0.19402687353416276
0.1	7.899999999999988	0.20176461223281403
0.1	7.999999999999988	0.2094012147981245
0.1	8.099999999999987	0.21697102467497256
0.1	8.199999999999987	0.22441894680900906
0.1	8.299999999999986	0.23178574390323234
0.1	8.399999999999986	0.23907595548562363
0.1	8.499999999999986	0.2462530732470663
0.1	8.599999999999985	0.2533734301034588
0.1	8.699999999999985	0.26040405354704527
0.1	8.799999999999985	0.2673565937406013
0.1	8.899999999999984	0.2742049868073723
0.1	8.999999999999984	0.28100653468650955
0.1	9.099999999999984	0.2877215414757157
0.1	9.199999999999983	0.2943655751142166
0.1	9.299999999999983	0.300951672116659
0.1	9.399999999999983	0.30745235689824496
0.1	9.499999999999982	0.31386995856009753
0.1	9.599999999999982	0.3202396985501843
0.1	9.699999999999982	0.32652116730056246
0.1	9.799999999999981	0.3327826952616208
0.1	9.89999999999998	0.3389376644822615
0.1	9.99999999999998	0.3450506263927232
0.2	0.1	0.6078429497330473
0.2	0.2	0.6078429497328404
0.2	0.30000000000000004	0.607842949732743
0.2	0.4	0.607842949610496
0.2	0.5	0.6078429341729286
0.2	0.6	0.6078425600880342
0.2	0.7	0.6078390943256773
0.2	0.7999999999999999	0.6078215825649337
0.2	0.8999999999999999	0.6077624354394288
0.2	0.9999999999999999	0.6076112400583487
0.2	1.0999999999999999	0.6072945594109233
0.2	1.2	0.6067216345088462
0.2	1.3	0.6057932794385383
0.2	1.4000000000000001	0.6044109672469609
0.2	1.5000000000000002	0.6024841400034532
0.2	1.6000000000000003	0.5999349967605323
0.2	1.7000000000000004	0.5967008666352285
0.2	1.8000000000000005	0.5927346853800113
0.2	1.9000000000000006	0.5880041881162065
0.2	2.0000000000000004	0.5824903578769074
0.2	2.1000000000000005	0.576185537046582
0.2	2.2000000000000006	0.5690914759074561
0.2	2.3000000000000007	0.5612174841282862
0.2	2.400000000000001	0.55257877241174
0.2	2.500000000000001	0.5431950193159585
